"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"JQ","电视应用软件所","5407219","5407544","项目资料","Chinese Market TV Branch Info","2","1","电视应用软件所 Home / 项目资料 / Chinese Market TV Branch Info","项目管理","2017-01-17 17:56:32","王济洋","否","http://dmtks.hisense.com/display/JQ/Chinese+Market+TV+Branch+Info"
"JQ","电视应用软件所","5407600","5407544","项目资料","Project 2016","2","2","电视应用软件所 Home / 项目资料 / Project 2016","项目管理","2016-09-26 08:46:30","王新鲁","否","http://dmtks.hisense.com/display/JQ/Project+2016"
"JQ","电视应用软件所","13705974","5407544","项目资料","Project 2017","2","3","电视应用软件所 Home / 项目资料 / Project 2017","项目管理","2017-02-17 14:24:54","朱铄","否","http://dmtks.hisense.com/display/JQ/Project+2017"
"JQ","电视应用软件所","5407174","5407544","项目资料","VIDAA LX","2","4","电视应用软件所 Home / 项目资料 / VIDAA LX","项目管理","2015-07-08 04:22:01","未知用户 (brlcanya)","否","http://dmtks.hisense.com/display/JQ/VIDAA+LX"
"JQ","电视应用软件所","5407602","5407544","项目资料","Before 2016","2","5","电视应用软件所 Home / 项目资料 / Before 2016","项目管理","2016-03-28 22:17:57","未知用户 (brlmwang)","否","http://dmtks.hisense.com/display/JQ/Before+2016"
"JQ","电视应用软件所","16847516","5407544","项目资料","Project 2018","2","6","电视应用软件所 Home / 项目资料 / Project 2018","项目管理","2018-08-02 10:39:55","未晓玲","否","http://dmtks.hisense.com/display/JQ/Project+2018"
"JQ","电视应用软件所","14820945","5407544","项目资料","VIDAA 5.x 应用编译推送信息分享","2","7","电视应用软件所 Home / 项目资料 / VIDAA 5.x 应用编译推送信息分享","项目管理","2018-05-16 13:21:07","刘承龙","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14820945"
"JQ","电视应用软件所","22813379","5407544","项目资料","商显项目支持总结","2","8","电视应用软件所 Home / 项目资料 / 商显项目支持总结","项目管理","2018-06-05 19:32:36","未知用户 (heijianye)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=22813379"
"JQ","电视应用软件所","5407530","5407673","电视应用软件所 Home","培训相关","1","5","电视应用软件所 Home / 培训相关","培训与知识","2016-08-16 14:51:36","陈祥鹏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407530"
"JQ","电视应用软件所","5407532","5407530","培训相关","培训计划及课程","2","1","电视应用软件所 Home / 培训相关 / 培训计划及课程","版本与计划","2017-02-20 17:55:08","未知用户 (qiaoyandong)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407532"
"JQ","电视应用软件所","5407531","5407530","培训相关","培训资料","2","2","电视应用软件所 Home / 培训相关 / 培训资料","培训与知识","2018-05-14 16:19:35","未知用户 (lizhiqiang3)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407531"
"JQ","电视应用软件所","5406833","5407530","培训相关","新员工培养","2","3","电视应用软件所 Home / 培训相关 / 新员工培养","培训与知识","2016-09-19 13:05:01","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406833"
"JQ","电视应用软件所","5407090","5407673","电视应用软件所 Home","个人空间","1","6","电视应用软件所 Home / 个人空间","其他","2016-08-24 11:33:25","陈祥鹏","是","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407090"
"JQ","电视应用软件所","15770976","5407090","个人空间","Allen（李梦远）","2","1","电视应用软件所 Home / 个人空间 / Allen（李梦远）","其他","2017-09-18 18:55:18","未知用户 (limengyuan)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=15770976"
"JQ","电视应用软件所","5406953","5407090","个人空间","乔彦东","2","2","电视应用软件所 Home / 个人空间 / 乔彦东","其他","2016-12-14 16:59:23","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406953"
"JQ","电视应用软件所","5406786","5407090","个人空间","于文钦","2","3","电视应用软件所 Home / 个人空间 / 于文钦","其他","2016-12-14 16:57:56","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406786"
"JQ","电视应用软件所","5406938","5407090","个人空间","于颜梅","2","4","电视应用软件所 Home / 个人空间 / 于颜梅","其他","2016-12-14 17:05:26","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406938"
"JQ","电视应用软件所","5407091","5407090","个人空间","付友苹","2","5","电视应用软件所 Home / 个人空间 / 付友苹","其他","2016-08-24 11:33:54","陈祥鹏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407091"
"JQ","电视应用软件所","5406934","5407090","个人空间","付延松","2","6","电视应用软件所 Home / 个人空间 / 付延松","其他","2016-12-14 17:04:05","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406934"
"JQ","电视应用软件所","5407048","5407090","个人空间","何宏磊","2","7","电视应用软件所 Home / 个人空间 / 何宏磊","其他","2016-12-29 14:37:30","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407048"
"JQ","电视应用软件所","5406853","5407090","个人空间","刘承龙","2","8","电视应用软件所 Home / 个人空间 / 刘承龙","其他","2016-09-07 09:52:26","刘承龙","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406853"
"JQ","电视应用软件所","5406959","5407090","个人空间","卢善好","2","9","电视应用软件所 Home / 个人空间 / 卢善好","其他","2016-12-14 17:03:34","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406959"
"JQ","电视应用软件所","5406926","5407090","个人空间","吕鹏","2","10","电视应用软件所 Home / 个人空间 / 吕鹏","其他","2016-12-14 17:11:17","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406926"
"JQ","电视应用软件所","5407074","5407090","个人空间","吴亮","2","11","电视应用软件所 Home / 个人空间 / 吴亮","其他","2016-09-27 16:53:06","未知用户 (wuliang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407074"
"JQ","电视应用软件所","5406789","5407090","个人空间","周杰","2","12","电视应用软件所 Home / 个人空间 / 周杰","其他","2017-04-05 18:55:13","未知用户 (zhoujie7)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406789"
"JQ","电视应用软件所","5406935","5407090","个人空间","唐学大","2","13","电视应用软件所 Home / 个人空间 / 唐学大","其他","2016-12-14 17:04:20","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406935"
"JQ","电视应用软件所","5406758","5407090","个人空间","姜泽虎","2","14","电视应用软件所 Home / 个人空间 / 姜泽虎","其他","2016-09-26 18:34:12","未知用户 (jiangzehu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406758"
"JQ","电视应用软件所","5406961","5407090","个人空间","孙超","2","15","电视应用软件所 Home / 个人空间 / 孙超","其他","2016-12-14 17:02:47","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406961"
"JQ","电视应用软件所","5406954","5407090","个人空间","孟祥菲","2","16","电视应用软件所 Home / 个人空间 / 孟祥菲","其他","2016-12-14 17:02:17","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406954"
"JQ","电视应用软件所","5406836","5407090","个人空间","宋子全","2","17","电视应用软件所 Home / 个人空间 / 宋子全","其他","2017-04-25 16:13:26","宋子全","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406836"
"JQ","电视应用软件所","5406787","5407090","个人空间","宋虎","2","18","电视应用软件所 Home / 个人空间 / 宋虎","其他","2016-12-14 16:57:27","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406787"
"JQ","电视应用软件所","5406918","5407090","个人空间","庞秀娟","2","19","电视应用软件所 Home / 个人空间 / 庞秀娟","其他","2016-12-14 17:09:31","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406918"
"JQ","电视应用软件所","5406924","5407090","个人空间","张娜","2","20","电视应用软件所 Home / 个人空间 / 张娜","其他","2016-12-14 17:10:44","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406924"
"JQ","电视应用软件所","5406948","5407090","个人空间","张萌","2","21","电视应用软件所 Home / 个人空间 / 张萌","其他","2016-12-14 16:58:50","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406948"
"JQ","电视应用软件所","5406960","5407090","个人空间","徐高峰","2","22","电视应用软件所 Home / 个人空间 / 徐高峰","其他","2016-12-14 17:03:12","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406960"
"JQ","电视应用软件所","5406868","5407090","个人空间","惠龙云","2","23","电视应用软件所 Home / 个人空间 / 惠龙云","其他","2016-11-25 08:47:22","未知用户 (huilongyun)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406868"
"JQ","电视应用软件所","5406783","5407090","个人空间","曹哲","2","24","电视应用软件所 Home / 个人空间 / 曹哲","其他","2016-12-14 16:56:49","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406783"
"JQ","电视应用软件所","5406939","5407090","个人空间","朱宗花","2","25","电视应用软件所 Home / 个人空间 / 朱宗花","其他","2016-12-14 17:05:41","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406939"
"JQ","电视应用软件所","5406927","5407090","个人空间","朱雪生","2","26","电视应用软件所 Home / 个人空间 / 朱雪生","其他","2016-12-14 17:11:02","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406927"
"JQ","电视应用软件所","5406957","5407090","个人空间","李志强","2","27","电视应用软件所 Home / 个人空间 / 李志强","其他","2016-12-14 17:00:54","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406957"
"JQ","电视应用软件所","5406945","5407090","个人空间","李斌","2","28","电视应用软件所 Home / 个人空间 / 李斌","其他","2017-03-06 14:46:16","李斌","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406945"
"JQ","电视应用软件所","5407626","5407090","个人空间","李沈阳","2","29","电视应用软件所 Home / 个人空间 / 李沈阳","其他","2017-01-16 09:28:20","未知用户 (lishenyang)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407626"
"JQ","电视应用软件所","5406785","5407090","个人空间","李秀","2","30","电视应用软件所 Home / 个人空间 / 李秀","其他","2016-12-14 16:58:16","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406785"
"JQ","电视应用软件所","5407262","5407090","个人空间","杨鲁明","2","31","电视应用软件所 Home / 个人空间 / 杨鲁明","其他","2016-08-17 16:07:03","付友苹","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407262"
"JQ","电视应用软件所","5406944","5407090","个人空间","毛伟彬","2","32","电视应用软件所 Home / 个人空间 / 毛伟彬","其他","2016-12-14 17:06:51","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406944"
"JQ","电视应用软件所","5406958","5407090","个人空间","沙建鹤","2","33","电视应用软件所 Home / 个人空间 / 沙建鹤","其他","2016-12-14 17:03:49","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406958"
"JQ","电视应用软件所","5406788","5407090","个人空间","王云刚","2","34","电视应用软件所 Home / 个人空间 / 王云刚","其他","2016-12-14 16:54:10","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406788"
"JQ","电视应用软件所","5406923","5407090","个人空间","王刚","2","35","电视应用软件所 Home / 个人空间 / 王刚","其他","2016-12-14 17:09:56","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406923"
"JQ","电视应用软件所","5406873","5407090","个人空间","王大勇","2","36","电视应用软件所 Home / 个人空间 / 王大勇","其他","2017-04-21 14:24:26","王大勇","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406873"
"JQ","电视应用软件所","5406932","5407090","个人空间","王大明","2","37","电视应用软件所 Home / 个人空间 / 王大明","其他","2016-12-14 17:04:37","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406932"
"JQ","电视应用软件所","5406955","5407090","个人空间","王智利","2","38","电视应用软件所 Home / 个人空间 / 王智利","其他","2016-12-14 17:01:59","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406955"
"JQ","电视应用软件所","5406951","5407090","个人空间","王济洋","2","39","电视应用软件所 Home / 个人空间 / 王济洋","其他","2017-05-09 09:21:27","王济洋","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406951"
"JQ","电视应用软件所","5406921","5407090","个人空间","王海滨","2","40","电视应用软件所 Home / 个人空间 / 王海滨","其他","2016-12-14 17:10:14","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5406921"
"JQ","电视应用软件所","5407186","5407673","电视应用软件所 Home","How-To Articles","1","7","电视应用软件所 Home / How-To Articles","其他","2016-09-23 11:51:52","王新鲁","否","http://dmtks.hisense.com/display/JQ/How-To+Articles"
"JQ","电视应用软件所","5407304","5407673","电视应用软件所 Home","部门Confluence使用指南","1","8","电视应用软件所 Home / 部门Confluence使用指南","规范与流程","2016-09-28 11:14:13","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407304"
"JQ","电视应用软件所","5407407","5407673","电视应用软件所 Home","交流与合作","1","9","电视应用软件所 Home / 交流与合作","其他","2016-11-21 11:51:11","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407407"
"JQ","电视应用软件所","13699639","5407407","交流与合作","合作项目","2","1","电视应用软件所 Home / 交流与合作 / 合作项目","项目管理","2017-02-05 14:48:34","鲁丹丹","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=13699639"
"JQ","电视应用软件所","5407411","5407407","交流与合作","软件与UX设计合作交流区","2","2","电视应用软件所 Home / 交流与合作 / 软件与UX设计合作交流区","设计与架构","2016-11-21 11:52:20","王新鲁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=5407411"
"JQ","电视应用软件所","30508761","5407673","电视应用软件所 Home","预研创新项目","1","10","电视应用软件所 Home / 预研创新项目","项目管理","2018-08-28 18:39:20","杨鲁明","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=30508761"
"JQ","电视应用软件所","114200668","5407673","电视应用软件所 Home","常用机型apk提交工程及分支","1","11","电视应用软件所 Home / 常用机型apk提交工程及分支","其他","2021-01-29 09:57:15","孙永江","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=114200668"
